mergeout,doc,corpus,dir.path,child.age,age_check,type,,,,,,,,
Suppes_nina,Suppes/nina29,Suppes,Suppes,2;5.26,NA,single_child,,,,,,,,
Suppes_nina,Suppes/nina30,Suppes,Suppes,2;5.27,NA,single_child,,,,,,,,
Suppes_nina,Suppes/nina31,Suppes,Suppes,2;5.28,NA,single_child,,,,,,,,
Suppes_nina,Suppes/nina32,Suppes,Suppes,2;9.13,NA,single_child,,,,,,,,
Suppes_nina,Suppes/nina33,Suppes,Suppes,2;9.21,NA,single_child,,,,,,,,
Suppes_nina,Suppes/nina34,Suppes,Suppes,2;9.26,NA,single_child,,,,,,,,
Suppes_nina,Suppes/nina35,Suppes,Suppes,2;10.06,NA,single_child,,,,,,,,
Suppes_nina,Suppes/nina36,Suppes,Suppes,2;10.13,NA,single_child,,,,,,,,
Suppes_nina,Suppes/nina37,Suppes,Suppes,2;10.21,NA,single_child,,,,,,,,
Suppes_nina,Suppes/nina38,Suppes,Suppes,2;10.28,NA,single_child,,,,,,,,
Suppes_nina,Suppes/nina39,Suppes,Suppes,2;11.06,NA,single_child,,,,,,,,
Suppes_nina,Suppes/nina40,Suppes,Suppes,2;11.12,NA,single_child,,,,,,,,
Suppes_nina,Suppes/nina41,Suppes,Suppes,2;11.16,NA,single_child,,,,,,,,
Suppes_nina,Suppes/nina42,Suppes,Suppes,3;0.03,NA,single_child,,,,,,,,
Suppes_nina,Suppes/nina43,Suppes,Suppes,3;0.10,NA,single_child,,,,,,,,
Suppes_nina,Suppes/nina44,Suppes,Suppes,3;0.16,NA,single_child,,,,,,,,
Suppes_nina,Suppes/nina45,Suppes,Suppes,3;0.24,NA,single_child,,,,,,,,
Suppes_nina,Suppes/nina46,Suppes,Suppes,3;1.04,NA,single_child,,,,,,,,
